,score,abs_score,source,target
input->m0,-0.3857361,0.3857361,Node(input),Node(m0)
a0.h1->m0,0.3112533,0.3112533,Node(a0.h1),Node(m0)
a0.h6->m0,0.035021637,0.035021637,Node(a0.h6),Node(m0)
a0.h7->m0,0.12135522,0.12135522,Node(a0.h7),Node(m0)
a0.h10->m0,0.082429886,0.082429886,Node(a0.h10),Node(m0)
a0.h14->m0,0.039124094,0.039124094,Node(a0.h14),Node(m0)
a0.h15->m0,-0.036853347,0.036853347,Node(a0.h15),Node(m0)
input->m1,-0.120317325,0.120317325,Node(input),Node(m1)
a0.h1->m1,0.058979984,0.058979984,Node(a0.h1),Node(m1)
m0->m1,-0.11638471,0.11638471,Node(m0),Node(m1)
a1.h3->m1,-0.06719309,0.06719309,Node(a1.h3),Node(m1)
a1.h10->m1,-0.03675718,0.03675718,Node(a1.h10),Node(m1)
a1.h11->m1,-0.034460176,0.034460176,Node(a1.h11),Node(m1)
a1.h15->m1,0.0405249,0.0405249,Node(a1.h15),Node(m1)
m1->a2.h5<v>,-0.047107995,0.047107995,Node(m1),Node(a2.h5)
input->m2,-0.037814066,0.037814066,Node(input),Node(m2)
a0.h1->m2,-0.05319948,0.05319948,Node(a0.h1),Node(m2)
m0->m2,-0.074809685,0.074809685,Node(m0),Node(m2)
a1.h2->m2,-0.031256862,0.031256862,Node(a1.h2),Node(m2)
a1.h3->m2,0.038277585,0.038277585,Node(a1.h3),Node(m2)
a1.h4->m2,0.04319215,0.04319215,Node(a1.h4),Node(m2)
a1.h14->m2,-0.04251386,0.04251386,Node(a1.h14),Node(m2)
a2.h5->m2,0.03122778,0.03122778,Node(a2.h5),Node(m2)
a2.h6->m2,0.03998543,0.03998543,Node(a2.h6),Node(m2)
a2.h8->m2,0.044529475,0.044529475,Node(a2.h8),Node(m2)
a2.h10->m2,0.05510889,0.05510889,Node(a2.h10),Node(m2)
a2.h13->m2,0.03402067,0.03402067,Node(a2.h13),Node(m2)
a2.h14->m2,0.056994013,0.056994013,Node(a2.h14),Node(m2)
a2.h15->m2,0.04905446,0.04905446,Node(a2.h15),Node(m2)
m2->a3.h13<v>,0.04259085,0.04259085,Node(m2),Node(a3.h13)
m2->a3.h14<q>,0.033665996,0.033665996,Node(m2),Node(a3.h14)
a1.h12->m3,-0.030186137,0.030186137,Node(a1.h12),Node(m3)
m1->m3,-0.07974765,0.07974765,Node(m1),Node(m3)
a2.h14->m3,0.04091434,0.04091434,Node(a2.h14),Node(m3)
a3.h5->m3,-0.033695582,0.033695582,Node(a3.h5),Node(m3)
m3->a4.h13<q>,0.039704334,0.039704334,Node(m3),Node(a4.h13)
m1->m4,-0.100066185,0.100066185,Node(m1),Node(m4)
a2.h5->m4,-0.042611286,0.042611286,Node(a2.h5),Node(m4)
m2->m4,0.07260777,0.07260777,Node(m2),Node(m4)
m3->m4,-0.09943852,0.09943852,Node(m3),Node(m4)
a4.h11->m4,-0.031454336,0.031454336,Node(a4.h11),Node(m4)
a4.h13->m4,0.034791075,0.034791075,Node(a4.h13),Node(m4)
a0.h1->m5,0.04111338,0.04111338,Node(a0.h1),Node(m5)
m0->m5,-0.077094376,0.077094376,Node(m0),Node(m5)
m2->m5,0.08231741,0.08231741,Node(m2),Node(m5)
a3.h1->m5,0.032426707,0.032426707,Node(a3.h1),Node(m5)
a3.h13->m5,-0.039128534,0.039128534,Node(a3.h13),Node(m5)
m3->m5,0.07853433,0.07853433,Node(m3),Node(m5)
m4->m5,-0.03993036,0.03993036,Node(m4),Node(m5)
a5.h5->m5,-0.032453224,0.032453224,Node(a5.h5),Node(m5)
a5.h10->m5,-0.038928896,0.038928896,Node(a5.h10),Node(m5)
m2->a6.h4<v>,-0.041047495,0.041047495,Node(m2),Node(a6.h4)
m5->a6.h4<v>,0.043246686,0.043246686,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.055680595,0.055680595,Node(m5),Node(a6.h10)
m5->a6.h12<k>,0.03154847,0.03154847,Node(m5),Node(a6.h12)
m5->a6.h14<v>,0.04468981,0.04468981,Node(m5),Node(a6.h14)
m1->m6,0.0375345,0.0375345,Node(m1),Node(m6)
a2.h14->m6,-0.056070767,0.056070767,Node(a2.h14),Node(m6)
m2->m6,0.054077715,0.054077715,Node(m2),Node(m6)
a3.h1->m6,-0.035355456,0.035355456,Node(a3.h1),Node(m6)
a4.h8->m6,0.032644942,0.032644942,Node(a4.h8),Node(m6)
a4.h9->m6,-0.033263095,0.033263095,Node(a4.h9),Node(m6)
a4.h15->m6,-0.037244916,0.037244916,Node(a4.h15),Node(m6)
a5.h3->m6,-0.03496043,0.03496043,Node(a5.h3),Node(m6)
a5.h9->m6,0.032503128,0.032503128,Node(a5.h9),Node(m6)
m5->m6,0.038699433,0.038699433,Node(m5),Node(m6)
a6.h0->m6,0.09664804,0.09664804,Node(a6.h0),Node(m6)
a6.h2->m6,0.030407166,0.030407166,Node(a6.h2),Node(m6)
a6.h3->m6,-0.03257329,0.03257329,Node(a6.h3),Node(m6)
a6.h4->m6,-0.060800813,0.060800813,Node(a6.h4),Node(m6)
a6.h12->m6,0.05947589,0.05947589,Node(a6.h12),Node(m6)
a6.h14->m6,0.048679706,0.048679706,Node(a6.h14),Node(m6)
m1->a7.h15<v>,-0.032164972,0.032164972,Node(m1),Node(a7.h15)
m4->a7.h6<v>,0.035093464,0.035093464,Node(m4),Node(a7.h6)
m5->a7.h3<q>,-0.041567504,0.041567504,Node(m5),Node(a7.h3)
m6->a7.h6<v>,-0.06952724,0.06952724,Node(m6),Node(a7.h6)
m1->m7,0.11485721,0.11485721,Node(m1),Node(m7)
a2.h14->m7,0.030578053,0.030578053,Node(a2.h14),Node(m7)
a4.h13->m7,0.041346986,0.041346986,Node(a4.h13),Node(m7)
a5.h3->m7,-0.10335778,0.10335778,Node(a5.h3),Node(m7)
m5->m7,0.18103403,0.18103403,Node(m5),Node(m7)
a6.h2->m7,0.032998256,0.032998256,Node(a6.h2),Node(m7)
a6.h4->m7,-0.03338097,0.03338097,Node(a6.h4),Node(m7)
a6.h10->m7,-0.03421649,0.03421649,Node(a6.h10),Node(m7)
a6.h12->m7,-0.050021213,0.050021213,Node(a6.h12),Node(m7)
a6.h15->m7,0.033562653,0.033562653,Node(a6.h15),Node(m7)
a7.h8->m7,-0.06333916,0.06333916,Node(a7.h8),Node(m7)
m5->a8.h7<q>,0.03038327,0.03038327,Node(m5),Node(a8.h7)
a3.h0->m8,0.043349475,0.043349475,Node(a3.h0),Node(m8)
m3->m8,-0.119000286,0.119000286,Node(m3),Node(m8)
m4->m8,-0.058483176,0.058483176,Node(m4),Node(m8)
