,score,abs_score,source,target
input->m0,-0.19936201,0.19936201,Node(input),Node(m0)
a0.h1->m0,0.10097366,0.10097366,Node(a0.h1),Node(m0)
a0.h4->m0,0.022638183,0.022638183,Node(a0.h4),Node(m0)
a0.h6->m0,0.024644561,0.024644561,Node(a0.h6),Node(m0)
a0.h7->m0,0.09576782,0.09576782,Node(a0.h7),Node(m0)
a0.h8->m0,0.025917536,0.025917536,Node(a0.h8),Node(m0)
a0.h10->m0,0.10618244,0.10618244,Node(a0.h10),Node(m0)
input->a1.h9<v>,0.02430064,0.02430064,Node(input),Node(a1.h9)
input->a1.h11<v>,0.037631348,0.037631348,Node(input),Node(a1.h11)
m0->a1.h1<q>,0.026110118,0.026110118,Node(m0),Node(a1.h1)
input->m1,-0.10426366,0.10426366,Node(input),Node(m1)
a0.h1->m1,0.03253355,0.03253355,Node(a0.h1),Node(m1)
m0->m1,-0.0547401,0.0547401,Node(m0),Node(m1)
a1.h2->m1,-0.043575164,0.043575164,Node(a1.h2),Node(m1)
a1.h6->m1,0.023720112,0.023720112,Node(a1.h6),Node(m1)
a1.h7->m1,0.023771873,0.023771873,Node(a1.h7),Node(m1)
a1.h10->m1,0.023019016,0.023019016,Node(a1.h10),Node(m1)
a1.h12->m1,0.022800233,0.022800233,Node(a1.h12),Node(m1)
a1.h14->m1,-0.03165297,0.03165297,Node(a1.h14),Node(m1)
a1.h15->m1,0.026664346,0.026664346,Node(a1.h15),Node(m1)
m1->a2.h3<v>,-0.027003374,0.027003374,Node(m1),Node(a2.h3)
m1->a2.h4<q>,-0.022254644,0.022254644,Node(m1),Node(a2.h4)
m1->a2.h5<v>,-0.02839911,0.02839911,Node(m1),Node(a2.h5)
a1.h14->m2,-0.026768051,0.026768051,Node(a1.h14),Node(m2)
a1.h15->m2,0.022962615,0.022962615,Node(a1.h15),Node(m2)
m1->m2,0.10920724,0.10920724,Node(m1),Node(m2)
a2.h3->m2,-0.028252058,0.028252058,Node(a2.h3),Node(m2)
a2.h5->m2,-0.045486283,0.045486283,Node(a2.h5),Node(m2)
