,score,abs_score,source,target
input->m0,-0.1838764,0.1838764,Node(input),Node(m0)
a0.h1->m0,0.04168923,0.04168923,Node(a0.h1),Node(m0)
a0.h4->m0,0.027490444,0.027490444,Node(a0.h4),Node(m0)
a0.h5->m0,0.03228446,0.03228446,Node(a0.h5),Node(m0)
a0.h10->m0,-0.10253695,0.10253695,Node(a0.h10),Node(m0)
a0.h12->m0,0.022564504,0.022564504,Node(a0.h12),Node(m0)
a0.h13->m0,-0.021639556,0.021639556,Node(a0.h13),Node(m0)
a0.h14->m0,0.021082718,0.021082718,Node(a0.h14),Node(m0)
a0.h15->m0,0.02903464,0.02903464,Node(a0.h15),Node(m0)
input->a1.h0<v>,0.020428311,0.020428311,Node(input),Node(a1.h0)
input->a1.h5<v>,0.023488611,0.023488611,Node(input),Node(a1.h5)
input->a1.h7<v>,0.033221718,0.033221718,Node(input),Node(a1.h7)
a0.h1->a1.h5<v>,-0.01960079,0.01960079,Node(a0.h1),Node(a1.h5)
m0->a1.h5<v>,0.022538528,0.022538528,Node(m0),Node(a1.h5)
input->m1,0.06372832,0.06372832,Node(input),Node(m1)
a0.h1->m1,-0.04753086,0.04753086,Node(a0.h1),Node(m1)
m0->m1,0.1173911,0.1173911,Node(m0),Node(m1)
a1.h1->m1,-0.023144607,0.023144607,Node(a1.h1),Node(m1)
a1.h3->m1,0.023154555,0.023154555,Node(a1.h3),Node(m1)
a1.h5->m1,0.06400814,0.06400814,Node(a1.h5),Node(m1)
a1.h10->m1,0.021782747,0.021782747,Node(a1.h10),Node(m1)
a1.h12->m1,-0.073850945,0.073850945,Node(a1.h12),Node(m1)
a1.h15->m1,-0.024588985,0.024588985,Node(a1.h15),Node(m1)
m0->a2.h3<v>,0.02371836,0.02371836,Node(m0),Node(a2.h3)
m0->a2.h10<q>,0.021184731,0.021184731,Node(m0),Node(a2.h10)
m1->a2.h4<q>,-0.031239226,0.031239226,Node(m1),Node(a2.h4)
m1->a2.h5<q>,0.019525943,0.019525943,Node(m1),Node(a2.h5)
m1->a2.h10<q>,0.034631822,0.034631822,Node(m1),Node(a2.h10)
m0->m2,-0.034360863,0.034360863,Node(m0),Node(m2)
a1.h4->m2,-0.01989925,0.01989925,Node(a1.h4),Node(m2)
a1.h12->m2,-0.019912204,0.019912204,Node(a1.h12),Node(m2)
m1->m2,-0.0343296,0.0343296,Node(m1),Node(m2)
a2.h8->m2,0.01934158,0.01934158,Node(a2.h8),Node(m2)
m2->a3.h0<v>,0.024112735,0.024112735,Node(m2),Node(a3.h0)
m2->a3.h6<q>,0.023328034,0.023328034,Node(m2),Node(a3.h6)
m1->m3,0.051282477,0.051282477,Node(m1),Node(m3)
a2.h1->m3,0.025627486,0.025627486,Node(a2.h1),Node(m3)
m2->m3,-0.07475661,0.07475661,Node(m2),Node(m3)
a3.h2->m3,0.020336216,0.020336216,Node(a3.h2),Node(m3)
a3.h3->m3,0.020082239,0.020082239,Node(a3.h3),Node(m3)
a3.h6->m3,0.034907874,0.034907874,Node(a3.h6),Node(m3)
a3.h9->m3,-0.02509055,0.02509055,Node(a3.h9),Node(m3)
a3.h12->m3,0.020542774,0.020542774,Node(a3.h12),Node(m3)
m2->a4.h11<k>,-0.025777247,0.025777247,Node(m2),Node(a4.h11)
m3->a4.h13<q>,-0.020359434,0.020359434,Node(m3),Node(a4.h13)
a0.h1->m4,0.023350548,0.023350548,Node(a0.h1),Node(m4)
a1.h4->m4,-0.020696862,0.020696862,Node(a1.h4),Node(m4)
m1->m4,0.041012377,0.041012377,Node(m1),Node(m4)
a2.h8->m4,-0.032693014,0.032693014,Node(a2.h8),Node(m4)
m2->m4,0.06087189,0.06087189,Node(m2),Node(m4)
a3.h13->m4,-0.04665711,0.04665711,Node(a3.h13),Node(m4)
a3.h14->m4,0.02191176,0.02191176,Node(a3.h14),Node(m4)
m3->m4,0.04572746,0.04572746,Node(m3),Node(m4)
a4.h2->m4,-0.04707914,0.04707914,Node(a4.h2),Node(m4)
a4.h9->m4,-0.019294018,0.019294018,Node(a4.h9),Node(m4)
a4.h13->m4,-0.02818009,0.02818009,Node(a4.h13),Node(m4)
a4.h15->m4,-0.0584999,0.0584999,Node(a4.h15),Node(m4)
m0->m5,-0.033185847,0.033185847,Node(m0),Node(m5)
m1->m5,-0.06351066,0.06351066,Node(m1),Node(m5)
a2.h3->m5,0.0224267,0.0224267,Node(a2.h3),Node(m5)
a2.h14->m5,0.04304902,0.04304902,Node(a2.h14),Node(m5)
m3->m5,-0.11926355,0.11926355,Node(m3),Node(m5)
a4.h2->m5,0.04245923,0.04245923,Node(a4.h2),Node(m5)
a4.h15->m5,0.023490611,0.023490611,Node(a4.h15),Node(m5)
m4->m5,0.040025845,0.040025845,Node(m4),Node(m5)
a5.h3->m5,0.040201552,0.040201552,Node(a5.h3),Node(m5)
a5.h9->m5,0.03325941,0.03325941,Node(a5.h9),Node(m5)
