,score,abs_score,source,target
input->m0,-0.20900175,0.20900175,Node(input),Node(m0)
a0.h1->m0,0.180022,0.180022,Node(a0.h1),Node(m0)
a0.h4->m0,0.028953841,0.028953841,Node(a0.h4),Node(m0)
a0.h7->m0,0.10828518,0.10828518,Node(a0.h7),Node(m0)
a0.h10->m0,0.11753075,0.11753075,Node(a0.h10),Node(m0)
a0.h11->m0,-0.046391346,0.046391346,Node(a0.h11),Node(m0)
a0.h14->m0,0.025888508,0.025888508,Node(a0.h14),Node(m0)
a0.h15->m0,-0.030435063,0.030435063,Node(a0.h15),Node(m0)
input->a1.h11<v>,0.02665316,0.02665316,Node(input),Node(a1.h11)
input->m1,-0.05082385,0.05082385,Node(input),Node(m1)
a0.h1->m1,0.027107242,0.027107242,Node(a0.h1),Node(m1)
m0->m1,-0.0668363,0.0668363,Node(m0),Node(m1)
a1.h3->m1,-0.033901773,0.033901773,Node(a1.h3),Node(m1)
a1.h11->m1,-0.022756359,0.022756359,Node(a1.h11),Node(m1)
a1.h12->m1,0.039231855,0.039231855,Node(a1.h12),Node(m1)
a1.h13->m1,-0.02496472,0.02496472,Node(a1.h13),Node(m1)
a1.h14->m1,-0.024411835,0.024411835,Node(a1.h14),Node(m1)
input->m2,-0.022753041,0.022753041,Node(input),Node(m2)
a1.h2->m2,-0.02700427,0.02700427,Node(a1.h2),Node(m2)
a2.h3->m2,-0.024575919,0.024575919,Node(a2.h3),Node(m2)
a2.h15->m2,0.030671284,0.030671284,Node(a2.h15),Node(m2)
m0->m3,-0.030955765,0.030955765,Node(m0),Node(m3)
m1->m3,-0.04425986,0.04425986,Node(m1),Node(m3)
a2.h5->m3,0.023627594,0.023627594,Node(a2.h5),Node(m3)
a3.h0->m3,0.043177113,0.043177113,Node(a3.h0),Node(m3)
a3.h1->m3,0.032924257,0.032924257,Node(a3.h1),Node(m3)
a3.h13->m3,-0.025484342,0.025484342,Node(a3.h13),Node(m3)
m1->m4,-0.03413426,0.03413426,Node(m1),Node(m4)
a2.h3->m4,-0.030495606,0.030495606,Node(a2.h3),Node(m4)
a2.h8->m4,0.022972662,0.022972662,Node(a2.h8),Node(m4)
a3.h13->m4,0.036324836,0.036324836,Node(a3.h13),Node(m4)
m3->m4,-0.040785447,0.040785447,Node(m3),Node(m4)
a4.h2->m4,0.027490154,0.027490154,Node(a4.h2),Node(m4)
a4.h13->m4,0.02285114,0.02285114,Node(a4.h13),Node(m4)
a4.h15->m4,0.027056834,0.027056834,Node(a4.h15),Node(m4)
m0->m5,-0.039619215,0.039619215,Node(m0),Node(m5)
m1->m5,0.024988394,0.024988394,Node(m1),Node(m5)
a2.h14->m5,-0.023481645,0.023481645,Node(a2.h14),Node(m5)
a5.h3->m5,-0.048177745,0.048177745,Node(a5.h3),Node(m5)
a5.h4->m5,0.029699657,0.029699657,Node(a5.h4),Node(m5)
a5.h5->m5,0.026463179,0.026463179,Node(a5.h5),Node(m5)
m2->a6.h4<v>,-0.032906733,0.032906733,Node(m2),Node(a6.h4)
m5->a6.h4<v>,0.033889193,0.033889193,Node(m5),Node(a6.h4)
m5->a6.h10<v>,-0.028194476,0.028194476,Node(m5),Node(a6.h10)
m1->m6,-0.023479102,0.023479102,Node(m1),Node(m6)
m2->m6,0.0841582,0.0841582,Node(m2),Node(m6)
a3.h13->m6,-0.027678892,0.027678892,Node(a3.h13),Node(m6)
a4.h15->m6,-0.023561906,0.023561906,Node(a4.h15),Node(m6)
a5.h5->m6,-0.023755899,0.023755899,Node(a5.h5),Node(m6)
a5.h9->m6,-0.022478566,0.022478566,Node(a5.h9),Node(m6)
m5->m6,0.05807688,0.05807688,Node(m5),Node(m6)
a6.h0->m6,0.101372555,0.101372555,Node(a6.h0),Node(m6)
a6.h3->m6,0.031941272,0.031941272,Node(a6.h3),Node(m6)
a6.h12->m6,-0.055828802,0.055828802,Node(a6.h12),Node(m6)
m5->a7.h6<v>,0.028168324,0.028168324,Node(m5),Node(a7.h6)
m0->m7,-0.034244876,0.034244876,Node(m0),Node(m7)
m2->m7,0.028079417,0.028079417,Node(m2),Node(m7)
m4->m7,-0.04282446,0.04282446,Node(m4),Node(m7)
m5->m7,0.05022364,0.05022364,Node(m5),Node(m7)
a6.h0->m7,0.0649658,0.0649658,Node(a6.h0),Node(m7)
a6.h5->m7,-0.02248995,0.02248995,Node(a6.h5),Node(m7)
m6->m7,0.15216051,0.15216051,Node(m6),Node(m7)
a7.h2->m7,-0.03313645,0.03313645,Node(a7.h2),Node(m7)
a7.h6->m7,-0.047634374,0.047634374,Node(a7.h6),Node(m7)
a7.h7->m7,0.031871855,0.031871855,Node(a7.h7),Node(m7)
a7.h14->m7,0.023386624,0.023386624,Node(a7.h14),Node(m7)
m1->m8,-0.03150839,0.03150839,Node(m1),Node(m8)
m2->m8,-0.025998881,0.025998881,Node(m2),Node(m8)
