,score,abs_score,source,target
input->m0,-0.29276663,0.29276663,Node(input),Node(m0)
a0.h1->m0,0.40384588,0.40384588,Node(a0.h1),Node(m0)
a0.h2->m0,0.08095818,0.08095818,Node(a0.h2),Node(m0)
a0.h6->m0,0.055752277,0.055752277,Node(a0.h6),Node(m0)
a0.h7->m0,0.16382457,0.16382457,Node(a0.h7),Node(m0)
a0.h10->m0,0.13152876,0.13152876,Node(a0.h10),Node(m0)
a0.h11->m0,-0.0682657,0.0682657,Node(a0.h11),Node(m0)
a0.h12->m0,-0.030314188,0.030314188,Node(a0.h12),Node(m0)
a0.h15->m0,-0.08232086,0.08232086,Node(a0.h15),Node(m0)
input->a1.h5<v>,-0.02916992,0.02916992,Node(input),Node(a1.h5)
m0->a1.h4<q>,0.03807376,0.03807376,Node(m0),Node(a1.h4)
m0->a1.h8<k>,0.026701149,0.026701149,Node(m0),Node(a1.h8)
m0->a1.h10<q>,-0.02632524,0.02632524,Node(m0),Node(a1.h10)
input->m1,-0.1568209,0.1568209,Node(input),Node(m1)
a0.h1->m1,0.05047251,0.05047251,Node(a0.h1),Node(m1)
a0.h10->m1,0.0314826,0.0314826,Node(a0.h10),Node(m1)
m0->m1,-0.23349953,0.23349953,Node(m0),Node(m1)
a1.h1->m1,-0.036270376,0.036270376,Node(a1.h1),Node(m1)
a1.h3->m1,-0.047480267,0.047480267,Node(a1.h3),Node(m1)
a1.h4->m1,0.09110301,0.09110301,Node(a1.h4),Node(m1)
a1.h5->m1,-0.041550107,0.041550107,Node(a1.h5),Node(m1)
a1.h7->m1,0.027762167,0.027762167,Node(a1.h7),Node(m1)
a1.h8->m1,0.03857571,0.03857571,Node(a1.h8),Node(m1)
a1.h13->m1,-0.037458967,0.037458967,Node(a1.h13),Node(m1)
a1.h14->m1,-0.036937863,0.036937863,Node(a1.h14),Node(m1)
a1.h15->m1,0.039795008,0.039795008,Node(a1.h15),Node(m1)
m0->a2.h3<k>,0.027323646,0.027323646,Node(m0),Node(a2.h3)
m0->a2.h3<v>,-0.026776543,0.026776543,Node(m0),Node(a2.h3)
m0->a2.h10<q>,0.03443797,0.03443797,Node(m0),Node(a2.h10)
m1->a2.h3<k>,-0.025896471,0.025896471,Node(m1),Node(a2.h3)
m1->a2.h9<v>,0.026262006,0.026262006,Node(m1),Node(a2.h9)
a0.h1->m2,-0.040425822,0.040425822,Node(a0.h1),Node(m2)
a0.h10->m2,-0.028551098,0.028551098,Node(a0.h10),Node(m2)
m0->m2,0.03341225,0.03341225,Node(m0),Node(m2)
a1.h3->m2,0.035558864,0.035558864,Node(a1.h3),Node(m2)
a1.h14->m2,-0.033537567,0.033537567,Node(a1.h14),Node(m2)
a2.h5->m2,0.05318443,0.05318443,Node(a2.h5),Node(m2)
a2.h6->m2,0.056882318,0.056882318,Node(a2.h6),Node(m2)
a2.h10->m2,0.038164966,0.038164966,Node(a2.h10),Node(m2)
a2.h14->m2,0.04528618,0.04528618,Node(a2.h14),Node(m2)
m0->a3.h4<q>,-0.027258657,0.027258657,Node(m0),Node(a3.h4)
m1->a3.h4<q>,-0.041717373,0.041717373,Node(m1),Node(a3.h4)
m1->a3.h14<v>,0.032720968,0.032720968,Node(m1),Node(a3.h14)
m2->a3.h0<v>,-0.040858466,0.040858466,Node(m2),Node(a3.h0)
m2->a3.h1<q>,0.026795385,0.026795385,Node(m2),Node(a3.h1)
m2->a3.h5<q>,0.07811144,0.07811144,Node(m2),Node(a3.h5)
m2->a3.h5<k>,0.054383405,0.054383405,Node(m2),Node(a3.h5)
m2->a3.h5<v>,0.04450963,0.04450963,Node(m2),Node(a3.h5)
m2->a3.h14<q>,0.02893852,0.02893852,Node(m2),Node(a3.h14)
a1.h4->m3,-0.027045473,0.027045473,Node(a1.h4),Node(m3)
m1->m3,-0.08477726,0.08477726,Node(m1),Node(m3)
a2.h5->m3,0.028160352,0.028160352,Node(a2.h5),Node(m3)
a2.h8->m3,-0.028804556,0.028804556,Node(a2.h8),Node(m3)
a2.h13->m3,0.02713294,0.02713294,Node(a2.h13),Node(m3)
m2->m3,0.08544656,0.08544656,Node(m2),Node(m3)
a3.h0->m3,-0.025615804,0.025615804,Node(a3.h0),Node(m3)
a3.h1->m3,-0.045482706,0.045482706,Node(a3.h1),Node(m3)
a3.h9->m3,0.034418203,0.034418203,Node(a3.h9),Node(m3)
a3.h14->m3,0.035411753,0.035411753,Node(a3.h14),Node(m3)
m0->a4.h13<q>,0.026824832,0.026824832,Node(m0),Node(a4.h13)
m1->a4.h11<v>,-0.026815556,0.026815556,Node(m1),Node(a4.h11)
m2->a4.h12<q>,0.025316548,0.025316548,Node(m2),Node(a4.h12)
m2->a4.h13<q>,0.033878863,0.033878863,Node(m2),Node(a4.h13)
m3->a4.h9<q>,0.025174957,0.025174957,Node(m3),Node(a4.h9)
m3->a4.h13<q>,0.057504065,0.057504065,Node(m3),Node(a4.h13)
m1->m4,-0.0295459,0.0295459,Node(m1),Node(m4)
a2.h5->m4,-0.04794758,0.04794758,Node(a2.h5),Node(m4)
m2->m4,-0.04528905,0.04528905,Node(m2),Node(m4)
m3->m4,-0.12100968,0.12100968,Node(m3),Node(m4)
a4.h2->m4,0.027317755,0.027317755,Node(a4.h2),Node(m4)
a4.h8->m4,0.027987055,0.027987055,Node(a4.h8),Node(m4)
a4.h12->m4,0.048873,0.048873,Node(a4.h12),Node(m4)
a1.h2->m5,-0.02631503,0.02631503,Node(a1.h2),Node(m5)
a2.h3->m5,-0.03944756,0.03944756,Node(a2.h3),Node(m5)
a3.h1->m5,0.038772337,0.038772337,Node(a3.h1),Node(m5)
m3->m5,0.1522404,0.1522404,Node(m3),Node(m5)
a4.h13->m5,0.027298687,0.027298687,Node(a4.h13),Node(m5)
a4.h15->m5,-0.042525228,0.042525228,Node(a4.h15),Node(m5)
m4->m5,0.030351687,0.030351687,Node(m4),Node(m5)
a5.h9->m5,-0.028461222,0.028461222,Node(a5.h9),Node(m5)
a2.h14->m6,-0.0471825,0.0471825,Node(a2.h14),Node(m6)
a3.h0->m6,0.027379727,0.027379727,Node(a3.h0),Node(m6)
a3.h1->m6,-0.03689189,0.03689189,Node(a3.h1),Node(m6)
a3.h5->m6,0.027438138,0.027438138,Node(a3.h5),Node(m6)
m3->m6,0.058742475,0.058742475,Node(m3),Node(m6)
m4->m6,0.07391563,0.07391563,Node(m4),Node(m6)
a5.h5->m6,-0.03610995,0.03610995,Node(a5.h5),Node(m6)
m5->m6,-0.06504449,0.06504449,Node(m5),Node(m6)
a6.h0->m6,0.10707286,0.10707286,Node(a6.h0),Node(m6)
a6.h3->m6,-0.028139293,0.028139293,Node(a6.h3),Node(m6)
a6.h4->m6,-0.06177661,0.06177661,Node(a6.h4),Node(m6)
a6.h5->m6,-0.031345323,0.031345323,Node(a6.h5),Node(m6)
a6.h12->m6,-0.025921222,0.025921222,Node(a6.h12),Node(m6)
m5->a7.h2<k>,-0.041231908,0.041231908,Node(m5),Node(a7.h2)
m5->a7.h6<v>,0.04277449,0.04277449,Node(m5),Node(a7.h6)
m5->a7.h12<q>,-0.037075285,0.037075285,Node(m5),Node(a7.h12)
m6->a7.h6<v>,-0.030472089,0.030472089,Node(m6),Node(a7.h6)
m1->m7,0.040046394,0.040046394,Node(m1),Node(m7)
